archivo,d1_mean_0,d1_mean_1,d1_mean_2,d1_mean_3,d1_mean_4,d1_mean_5,d1_mean_6,d1_mean_7,d1_mean_8,d1_mean_9,d1_mean_10,d1_mean_11,d1_mean_12,d1_mean_13,d1_mean_14,d1_mean_15,d1_mean_16,d1_mean_17,d1_mean_18,d1_mean_19,d1_std_0,d1_std_1,d1_std_2,d1_std_3,d1_std_4,d1_std_5,d1_std_6,d1_std_7,d1_std_8,d1_std_9,d1_std_10,d1_std_11,d1_std_12,d1_std_13,d1_std_14,d1_std_15,d1_std_16,d1_std_17,d1_std_18,d1_std_19,d2_mean_0,d2_mean_1,d2_mean_2,d2_mean_3,d2_mean_4,d2_mean_5,d2_mean_6,d2_mean_7,d2_mean_8,d2_mean_9,d2_mean_10,d2_mean_11,d2_mean_12,d2_mean_13,d2_mean_14,d2_mean_15,d2_mean_16,d2_mean_17,d2_mean_18,d2_mean_19,d2_std_0,d2_std_1,d2_std_2,d2_std_3,d2_std_4,d2_std_5,d2_std_6,d2_std_7,d2_std_8,d2_std_9,d2_std_10,d2_std_11,d2_std_12,d2_std_13,d2_std_14,d2_std_15,d2_std_16,d2_std_17,d2_std_18,d2_std_19
962_Negative_male_27.wav,-0.052496217,-0.030654607,-0.000169161,0.0030040808,0.043382447,0.03574086,0.00668632,0.008537773,-0.01904238,-0.021016687,0.0058581354,-0.01121325,-0.0011409725,0.022723725,-0.001374254,0.0031325463,0.014508465,-0.010641697,-0.0042959317,0.0055357697,27.201365,10.509619,7.7867274,4.0399823,3.3642492,3.0087032,2.4313235,2.545612,2.0825248,1.9231088,1.9538541,1.8671635,1.6574477,1.5909938,1.3475477,1.521152,1.4808359,1.6792854,1.7206359,1.4604661,0.006147529,-0.0067810863,-0.01139379,-0.0057759965,-0.014697118,0.0047246576,0.021674164,0.008994165,0.015242232,0.009195872,-0.018086351,-0.010215615,-0.0025793298,-0.010348997,0.005717799,0.0141133405,0.007736866,0.011037104,0.003001839,-0.0062292856,15.625059,6.2503953,4.097583,3.0509055,1.9024314,1.8567402,1.5004381,1.5696415,1.4846114,1.2047738,1.2799555,1.2309103,1.012211,1.1677685,0.90258396,0.9035546,0.9901856,0.995598,1.1886101,0.90067023
963_Negative_male_24.wav,0.3486938,0.30577204,-0.0029096915,-0.09272429,-0.034001388,-0.050165713,-0.108881734,-0.09308386,-0.06238929,-0.08168556,-0.07363674,-0.009794619,0.014444794,-0.022056427,-0.034332868,-0.0076809707,0.008787292,0.023412647,0.042291075,0.024982564,19.920784,9.4223995,5.1151967,1.6942149,2.0182676,2.8833888,2.5679264,2.5309935,1.9324112,1.7727379,1.4575262,1.5920141,1.4585347,1.6837721,1.2428737,1.2400836,2.185108,1.4255787,1.2086494,1.5481474,-0.00823901,-0.0120294355,-0.0027301747,0.008759109,-0.00069977564,-0.01089487,-0.00080470945,0.003213496,-0.005450258,0.004472265,0.025756618,0.018475816,-0.011275834,-0.017370114,0.007222129,0.017775137,-0.0049121035,-0.023195835,-0.013402931,-0.0014231486,9.200583,4.481563,2.0877378,1.3784974,1.3475565,1.5469553,1.5143191,1.6289234,1.0860953,1.1093738,0.95052546,1.0324761,0.8735689,1.1645049,0.897053,0.8159339,1.0930223,0.92607725,0.8589401,0.83338904
964_Negative_male_66.wav,0.09463481,0.043266866,-0.018259065,0.003795607,0.0027085103,0.002057912,-0.0062321527,-0.0007619649,0.00038122502,0.011673543,0.01405035,0.00911621,0.010175332,-0.00011175976,0.0053972234,-0.0010705726,-0.006843446,-0.008648333,-0.012007244,-0.009544201,40.02414,6.2066445,7.6036477,4.3142323,6.8778577,3.333622,3.6881113,1.7050937,2.8796237,1.9999455,1.8978887,2.6456943,1.6681405,2.49512,1.1185708,1.8421718,1.9716123,1.125296,0.6639724,1.3476619,-0.174483,-0.07491241,0.047995076,0.0033162811,-0.0025832276,0.001621193,0.015716642,0.0029440492,0.001909919,-0.018280862,-0.021661231,-0.011514454,-0.014857561,0.0023679743,-0.008641735,0.00080553483,0.010215121,0.0119745815,0.016724965,0.014915478,19.41937,3.4610639,3.3917525,2.378152,3.2792873,1.6857859,1.6982718,1.025653,1.5563546,1.1443951,1.2633722,1.1519088,0.84715164,1.2942948,0.7439872,0.87825584,0.9109785,0.74667835,0.47576255,0.6569939
965_Negative_male_25.wav,0.0051858593,-0.09908689,0.057655096,0.020647233,-0.01836053,-0.026338078,-0.023935193,0.04753315,0.06045057,-0.014781419,-0.041266397,-0.028282786,0.005862192,0.0131597,-0.044076208,-0.027086334,0.014271012,0.061207533,0.056974128,0.0240404,32.723534,6.8357487,4.7140484,2.9127686,3.0330882,2.8055851,3.211309,2.195151,2.1985822,1.6490463,1.5996815,2.1492853,1.7332139,1.9270372,1.6778576,1.2984339,1.5275378,1.4566574,1.4531362,1.4280233,-0.034805667,-0.027833082,-0.0076573654,0.03503339,0.006581098,-0.0033799827,-0.010841995,-0.021355085,0.025823694,-0.01754523,0.007388572,-0.02584452,-0.013173983,-0.02126451,-0.016946552,0.0074993786,0.019484408,0.029988164,0.011742234,0.008341176,17.42103,3.2246828,2.0613012,1.786882,2.025851,1.504054,1.4360547,1.0865251,1.374,1.1488652,0.8754805,1.0542077,1.0553467,1.1224557,1.0900469,0.85255474,0.9442691,0.87679315,0.8284665,0.89003867
966_Negative_male_41.wav,-7.2145575e-08,-1.8036394e-08,0.0,-4.5090984e-09,9.018197e-09,9.018197e-09,-9.018197e-09,0.0,0.0,0.0,0.0,4.5090984e-09,6.7636474e-09,0.0,2.2545492e-09,2.2545492e-09,-9.018197e-09,0.0,2.2545492e-09,-4.5090984e-09,25.289652,6.883612,7.4427104,2.6117961,3.0582678,2.6764815,2.9138353,1.2830645,2.5226746,1.341978,1.3772506,1.9343104,1.1933864,1.2409322,1.1920888,1.3298581,1.3854833,0.96335244,1.0224019,1.0838345,6.312738e-08,1.3527295e-08,-4.5090984e-09,-1.5781845e-08,-9.018197e-09,2.0290942e-08,0.0,1.1272746e-09,-7.890923e-09,-5.636373e-09,2.8181866e-09,1.1272746e-09,6.7636474e-09,-5.636373e-09,2.2545492e-09,-4.5090984e-09,4.5090984e-09,4.5090984e-09,-5.0727356e-09,-1.1272746e-09,12.111062,3.8304348,3.3185225,1.7168498,1.6473458,1.3245223,1.6610866,0.88096625,1.2520622,0.885073,0.70541894,1.1383891,0.85947406,0.82303476,0.750998,0.81229115,0.8868387,0.6890283,0.712834,0.7322442
967_Negative_male_50.wav,-0.020379713,0.002712322,0.022477034,-0.0014134437,0.014058526,0.05203289,0.045840066,0.015760327,-0.0064510135,-0.010925575,0.003163636,0.0047692303,-0.018624898,-0.039370324,-0.045189742,-0.0386538,-0.017481709,0.0052862936,0.0047833454,-0.017829766,29.594986,3.9973865,4.723939,3.192421,2.1864135,2.0870433,2.2611966,2.9487221,2.0866396,4.2575574,2.031501,2.0466552,1.4732054,2.2066972,2.176981,2.2488918,1.9696362,1.2856513,1.4023846,1.425916,-0.028778136,-0.024469668,-0.007900779,-0.012851874,-0.009103723,0.0094281845,0.019995345,0.0164038,0.004212766,-6.0982722e-05,0.014224011,0.023491062,0.013042388,0.0036024835,0.0059187585,0.011613379,0.011996992,0.0012444373,-0.010813719,-0.01269086,12.6507225,2.5355916,2.2707195,1.913892,1.4591243,1.4057698,1.4551022,1.990851,1.2398915,2.2706952,1.3610597,1.2231601,0.9884414,1.4071625,1.3228936,1.3332225,1.1490072,0.8751403,1.0640101,1.0259994
968_Negative_male_41.wav,-0.24030343,0.13280392,0.19037367,0.16408458,0.021200735,0.07800173,0.11822598,-0.031786572,-0.038629327,-0.17963581,-0.11371142,-0.061454315,0.005881583,0.080496006,0.021047538,0.05684675,-0.048651103,-0.009512293,0.023424994,-0.06806372,20.66189,7.2393856,2.7255838,2.4297698,1.7750059,2.1237297,1.8092775,1.6556337,1.7202973,1.9328623,1.7680528,1.8426837,1.5815989,1.5480462,1.549933,1.3998809,1.3947258,1.3430315,1.7493007,1.4761689,-0.22378488,-0.13422799,0.012102454,-0.006329259,-0.07114452,-0.008052083,0.03195833,0.0110693,0.022484934,-0.024500119,-0.035844047,0.0051593846,0.035141442,0.04535958,0.032510318,-0.0150605645,-0.030783806,-0.0033263545,0.03717117,-0.011861972,8.904133,2.9717162,1.49199,1.6431857,1.1697825,1.1690176,1.116386,1.0548403,1.0373647,1.0278383,0.99943554,1.008024,0.99461514,0.89045084,0.97336686,0.78889066,0.8044975,0.8553862,1.0140941,0.8939331
969_Negative_male_26.wav,0.6398638,0.29954422,-0.006205941,0.08182932,0.054668628,0.065797,0.0064989305,-0.0058703013,0.011779495,-0.071610205,-0.032475516,0.0006470333,-0.050182685,0.0026258158,0.025362546,-0.027587263,-0.016341884,0.000974652,-0.023311993,-0.020082355,22.405876,5.9842196,3.7176185,3.3879254,2.9731467,2.6050663,1.9742591,3.1009574,2.3077157,1.398137,1.3592201,1.9084755,1.4227282,1.8038019,1.5609938,1.1952803,1.2723799,1.2307574,1.2880946,1.3345412,0.35338685,0.15003383,0.0014067279,0.041547254,0.019915244,0.032564886,0.008830627,-4.8564758e-05,0.0045360113,-0.030179001,-0.011565024,-0.001404389,-0.020515187,0.0027624608,0.01172816,-0.010516074,-0.005341113,0.0018183514,-0.009561377,-0.006940719,8.878735,3.0186288,2.4115841,1.7625057,1.6375253,1.6369677,1.2198949,1.8051934,1.255796,0.80384296,0.8464008,1.0428632,0.812921,0.8844811,0.91912585,0.7635071,0.80521244,0.825316,0.8309298,0.7962566
96_Negative_male_27.wav,-1.3983995,-0.6437471,1.2624801,-0.103406005,-0.6698009,0.3209536,-0.30188012,0.09645664,0.23942298,-0.016836472,0.10896682,-0.003858025,-0.080667354,-0.014334281,0.18113162,0.0046670493,-0.13624641,-0.016343167,0.116592795,-0.06930432,16.848217,7.6792607,6.46473,6.556248,4.8379693,4.405075,4.472936,2.8664093,4.5952168,2.8799338,2.6270287,3.2358186,3.3209958,2.3762274,2.5468097,2.1269004,2.1672664,1.865445,1.9445485,1.7021747,0.2596768,-0.07802655,0.15579852,-0.060566198,-0.30387652,0.28165653,0.027706534,-0.009673592,-0.010757905,-0.021545956,0.03348401,0.049319204,0.06123514,-0.066929296,-0.04330211,0.05362227,0.10062242,0.014994348,0.057306267,0.058202166,8.489352,4.3259816,3.1162136,2.7906632,2.6739705,2.4922829,2.4653108,1.5675828,2.484295,1.6949407,1.8401446,2.0856054,2.0129828,1.518344,1.2964358,1.3024905,1.3344963,1.1749611,1.305144,0.94342893
970_Negative_male_28.wav,-0.048763987,-0.032922175,0.02221393,0.022501368,-0.014004017,-0.018940123,0.012056927,0.023923518,0.0011985477,-0.013198098,0.0030047637,0.020013738,0.014298272,0.0035961966,0.006972375,0.013581231,0.009713837,0.002819029,0.0015356311,-0.0009548166,25.837248,8.14185,6.674118,4.3303533,3.8445966,2.1158783,2.1239803,3.030046,1.2921461,1.9887669,1.5697825,1.7945353,1.4689864,1.9678873,1.333486,1.8081615,1.4072129,1.3493046,1.1934514,1.197321,0.017695813,0.016376482,0.0017563258,-0.0038460998,-0.0037899932,-0.006368423,-0.005968918,0.0030524067,0.008759697,-0.00024780715,-0.011585597,-0.0073025804,0.0047181547,0.0027446558,-0.012052048,-0.017314091,-0.00611808,0.0039065816,0.0009202452,-0.0047770194,10.078846,3.5960836,2.380696,2.2348735,1.3837194,1.058069,1.0365769,1.0602826,0.9585351,1.3251357,0.7436453,1.0494534,0.90783536,1.0083752,0.77527726,0.91519135,0.7958061,0.71955967,0.61668193,0.6904732
972_Negative_male_36.wav,0.0018545116,-0.000978495,-0.0018917803,0.0023884256,0.00010825242,-0.0024645699,0.0017287197,0.001169508,-0.0025941243,0.0007668397,0.0020120377,-0.002260883,-0.00031893738,0.0024852527,-0.0015316865,-0.001329573,0.0025092505,-0.0005457785,-0.002083294,0.0020889204,19.772438,5.6563888,3.9632256,3.326081,2.944124,1.986002,1.829136,1.1171789,1.5973136,1.7171607,1.1177481,1.1097151,1.0334011,1.414393,1.4921446,1.8851547,1.524869,1.6205525,1.5084906,0.9925047,-0.0007455871,0.00038742955,0.00076807017,-0.00095178647,-6.740436e-05,0.0009995949,-0.0006671644,-0.00050680066,0.0010372325,-0.000256573,-0.00084464595,0.0008752557,0.00019827305,-0.0010159116,0.00054790097,0.000607756,-0.0009896195,0.00012186146,0.0008926826,-0.0007746872,7.6555743,2.6710799,1.9626834,1.5593125,1.2051105,0.9524655,0.84393424,0.743635,0.84755194,0.7639655,0.63682336,0.6674243,0.64338654,0.7476422,0.7193131,0.7909153,0.7206392,0.67721444,0.57514614,0.4784206
973_Negative_male_27.wav,9.322104e-05,0.00013213587,0.00013211906,0.00013206397,0.00013202289,0.00013190554,0.00013179194,0.00013166806,0.00013151867,0.00013134809,0.00013115574,0.00013094596,0.00013072435,0.00013047784,0.00013021701,0.00012992241,0.00012961504,0.00012929477,0.000128939,0.00012857991,26.435627,7.366738,4.062118,3.944492,7.9368544,3.4869466,3.4535327,2.6271253,2.891948,1.879785,1.9327809,1.6630697,1.5897256,1.8256294,1.0348715,1.8802842,1.0383067,1.5887864,1.3937554,1.3613241,0.00015402712,0.00021774277,0.00021769702,0.00021759399,0.00021748754,0.00021735745,0.00021715264,0.00021695717,0.0002167007,0.00021642275,0.00021612053,0.00021575823,0.00021538536,0.00021498447,0.00021454248,0.00021407654,0.00021357107,0.0002130267,0.0002124655,0.0002118556,12.477338,3.45679,2.121096,2.0681942,4.279568,1.80543,1.8332868,1.6733856,1.8517854,0.957953,1.271988,1.1180389,0.9320414,1.0900367,0.7253322,1.0436686,0.6497069,1.0418278,0.8309503,0.8685261
974_Negative_male_22.wav,-0.0042477776,-0.0047462126,-0.0019538542,0.00025180858,0.00044385126,-0.00092333904,-0.001995802,-0.0012418488,0.0011314293,0.0033530137,0.003705526,0.002112804,0.00023535069,-2.499889e-05,0.0017559791,0.00414747,0.0051450185,0.003914391,0.0014308937,-0.00048499598,24.460127,8.058642,5.791801,4.5452433,5.218953,4.402198,2.5247915,2.2294006,1.9793848,1.948188,1.5915637,1.4522119,1.3362129,1.6408831,1.1713557,1.3768482,1.4845152,1.5083193,1.3950568,0.96714604,-0.00224476,-0.0025410722,-0.0010742247,0.000275682,0.00079859357,0.0005642789,0.00028997133,0.0006482452,0.0016185142,0.0024696237,0.0024144028,0.001360682,6.0936985e-05,-0.00051166816,-1.7408938e-05,0.0009462246,0.001378559,0.00076211814,-0.0005088913,-0.0015287995,9.625636,3.5536835,2.4268289,2.318741,2.2359078,1.879142,1.4748001,1.0434214,1.1314213,1.126553,0.8934103,0.94616306,0.7927055,0.9921331,0.7833759,0.88687223,0.80025524,0.76268125,0.88373864,0.63160866
975_Negative_male_21.wav,-4.609906e-07,0.0,2.304953e-08,0.0,2.016834e-08,3.4574295e-08,-5.7623826e-09,2.5210425e-09,-5.7623826e-09,1.1524765e-08,1.008417e-08,-1.7287148e-08,1.4405956e-09,0.0,-1.4405956e-09,1.4405956e-09,1.4405956e-09,1.4405956e-09,-1.4405956e-09,5.7623826e-09,28.939861,7.9620523,6.1279297,4.443164,5.3090777,3.5536397,4.0119586,2.4872644,2.6577315,1.6988218,1.1260549,2.4345956,1.7064326,1.3537989,1.6436739,1.9638691,1.0557392,1.2216854,1.0726453,1.202955,-1.8007446e-08,0.0,2.8811913e-08,-1.7287148e-08,5.7623826e-09,-6.4826806e-09,2.8811913e-08,1.1524765e-08,-4.321787e-09,5.7623826e-09,0.0,-1.4405956e-09,-2.8811913e-09,-3.601489e-09,-5.042085e-09,0.0,2.8811913e-09,-6.8428294e-09,7.202978e-10,-1.8007446e-09,12.671516,3.4175532,2.9096708,2.1425593,2.9536548,1.519309,2.451594,1.1628275,1.30191,0.8882331,0.84667504,1.197344,0.9271635,0.7738753,0.9603437,1.0148903,0.67902774,0.6773691,0.61240256,0.75476867
976_Negative_male_19.wav,-0.028758457,-0.037804596,-0.02920236,-0.01755531,-0.011145058,-0.01864985,-0.038280506,-0.055113602,-0.05411899,-0.036043998,-0.016494842,-0.008194083,-0.00808355,-0.0048814206,0.0039615664,0.008863907,0.0023065067,-0.009667496,-0.014952991,-0.011091169,27.946049,8.992835,7.5498033,4.115753,4.262787,3.3607278,4.5871468,2.3671203,3.4993358,2.0617619,1.8119359,1.819194,1.58112,1.689618,1.6658689,1.5052992,1.6078879,1.2352687,1.2723211,1.3889205,-0.15520784,-0.19705679,-0.1418101,-0.08146044,-0.041010734,-0.028379047,-0.032361068,-0.03329002,-0.019683775,0.0021142187,0.015435918,0.011753706,0.00047976745,-0.0012109404,0.012834474,0.03175913,0.04063457,0.036047257,0.026381576,0.019636448,10.712979,3.4913607,3.6247766,2.330636,2.0405893,1.5929801,1.8166983,1.3352501,1.8797784,1.0550197,1.0060217,0.9105562,0.8421473,0.8894891,0.87239724,0.9325093,0.79157704,0.70573974,0.7840334,0.75503904
977_Negative_female_31.wav,-0.00096207345,-0.0006750316,0.0006457366,0.0012415991,0.0006364545,-0.00035631197,-0.00071009964,-0.000335317,5.684974e-05,2.3482462e-05,-9.2596965e-05,0.0001778079,0.00060027995,0.00046378287,-0.00038119947,-0.0011030135,-0.0007879826,0.00038591266,0.0012188772,0.00082690635,23.71475,8.324406,6.5954213,4.502813,2.8987775,3.4822922,3.0065548,2.2193427,1.7214429,1.6582156,1.4612473,1.8773694,1.2924292,1.5778363,1.793056,1.5677667,1.1781251,1.2983326,1.3610431,1.0511702,0.0005759174,0.00038540046,-0.00041732023,-0.00072630367,-0.00032172218,0.00018059819,0.00017232499,-0.00018657774,-0.0002588536,0.00014914462,0.00047790792,0.00014930521,-0.0006077034,-0.0009464397,-0.00041972988,0.00044391135,0.00074347405,0.00024977248,-0.00038971682,-0.00049419893,12.464035,4.704813,3.3835993,2.742829,1.9437307,2.1891162,1.7576574,1.3376112,1.0876634,1.2146698,1.0695102,1.1444001,0.8484077,0.89209056,1.1584948,0.9087076,0.7426186,0.9369964,0.8937314,0.747965
978_Negative_male_46.wav,-0.10848919,-0.018946815,0.08822916,0.020987112,-0.0022586833,0.0024726521,-0.002503036,0.001603657,-0.010649052,-0.00893346,0.0050299377,0.0038780118,-0.0026830211,-0.003920004,-0.004294589,-0.0019500413,0.0061577833,0.0048852097,0.0051531265,0.0096364375,23.133455,9.305031,5.904812,3.635575,3.6777573,2.2290363,2.868748,1.7820028,2.1471767,2.246293,1.8160406,1.5748502,1.2548403,1.4664756,1.0211986,1.5243127,1.1297437,1.4371834,0.80048203,1.0301,0.024406139,0.008365377,-0.012493807,-0.0055037946,-0.0047389753,-0.005619086,-0.011511377,-0.0054560727,0.01197132,0.011012138,0.00424324,0.0018338187,-0.003385486,-0.004940924,-0.0003690628,-0.0022288994,-0.004261463,0.0047892136,0.004323911,-0.003517039,9.302,4.340929,2.6935658,1.8007592,1.5487928,1.2753062,1.357988,1.0910591,1.1596781,1.2000208,1.004863,0.94718987,0.86546725,0.8461775,0.67556244,0.7365047,0.61954397,0.74725693,0.6971192,0.6435029
979_Negative_male_26.wav,0.021054856,0.04316273,0.061347313,0.051082876,0.01745788,-0.0028363492,0.005722421,0.016446702,0.00092987303,-0.029625928,-0.041996896,-0.02917239,-0.018009566,-0.027901549,-0.043496385,-0.039845,-0.019607747,-0.0075804982,-0.013968097,-0.021875331,29.185257,12.153983,11.449969,3.6024067,3.5032647,5.058458,2.0793245,3.2593296,3.1610172,2.8443983,1.5987085,1.9086708,2.5973637,1.8266177,2.0257475,1.400392,1.736687,1.5536064,1.5921652,1.6914469,0.01897129,0.027018527,0.024927681,0.01792505,0.009638517,0.0051087216,0.0024940004,-0.0038166845,-0.012901719,-0.017469853,-0.015572543,-0.014687779,-0.019971047,-0.024767082,-0.01977481,-0.007932348,-0.0014743388,-0.0043987716,-0.006869306,-0.00057460874,12.945701,5.2031374,4.946459,2.1931765,1.892765,1.9016397,1.5190613,1.7669567,1.4281894,1.5948782,0.95948446,1.1632744,1.1243898,1.0291162,0.8936889,0.8031908,0.9713474,1.0921022,1.0415058,0.9543766
97_Negative_male_19.wav,0.7223264,0.38595274,-0.08944114,0.027198087,-0.12349908,-0.02730338,0.013704134,-0.067981996,0.060169484,-0.031961076,-0.062465496,0.041251414,0.015643574,0.0061311754,-0.0022937164,-0.049462907,-0.06331976,-0.031591587,-0.054482177,-0.05896727,31.493212,7.1636877,8.345554,5.2860966,4.3200088,2.651015,2.4519494,2.2560685,1.4785545,2.0435684,2.1306174,1.8956686,1.4833922,2.068343,1.2505955,1.6599355,1.1577033,1.4200356,1.3901756,1.1031165,-0.2973854,-0.027744148,0.10747157,-0.024984866,0.062750645,-0.03173929,-0.00560917,-0.021925956,-0.03370513,0.014492719,-0.01937001,-0.0013409196,-0.013034775,-0.00036679578,0.014066999,-0.001296541,-0.013574326,-0.0146221835,0.0075834314,0.001645737,15.1066885,3.5522149,3.971949,3.104495,2.3802373,1.482387,1.225063,1.2777631,1.1618898,1.0757017,1.3011459,1.1272694,1.1130818,1.2121958,0.8126249,0.9651804,0.68152,0.87613547,0.8389046,0.78586394
980_Negative_male_47.wav,0.0020117008,0.0028520422,0.002861243,0.0028422428,0.0027508214,0.00253821,0.0021618677,0.0015953311,0.0008362604,-8.9212954e-05,-0.0011266484,-0.0021979904,-0.0032103902,-0.0040676836,-0.0046830312,-0.0049906434,-0.0049550505,-0.0045761378,-0.003889552,-0.0029621606,22.510246,7.6080623,5.580633,3.2089064,2.5926933,4.174181,3.0827398,2.0374463,2.8138888,2.818299,0.99457103,1.8172996,1.5004175,1.4908396,1.3773227,1.5806689,0.8699489,1.3704418,0.9280955,0.78473395,0.0012240014,0.0017978016,0.0019779012,0.0022173545,0.002436768,0.002545812,0.0024601594,0.0021177207,0.0014917696,0.000598643,-0.00050121907,-0.0017096461,-0.0029028864,-0.003948549,-0.0047241603,-0.0051347804,-0.005126911,-0.004696461,-0.0038896087,-0.0027965186,7.3031716,3.4513013,2.3086412,1.8738747,1.3845556,2.086298,1.3016465,1.1634516,1.5416949,1.474223,0.6566369,0.8114799,0.8708798,0.9171678,0.95383555,0.9301353,0.6984103,0.65114737,0.5069214,0.5650068
981_Negative_male_22.wav,-7.042518e-07,3.91251e-08,-1.956255e-08,4.8906377e-09,1.956255e-08,0.0,-1.956255e-08,0.0,0.0,0.0,-9.781275e-09,-9.781275e-09,-4.8906377e-09,4.8906377e-09,7.947286e-09,1.956255e-08,-4.8906377e-09,-2.4453188e-09,-2.4453188e-09,9.781275e-09,24.948933,8.391448,5.3312516,4.509769,4.199784,3.0259688,3.9874554,1.878956,1.5831367,1.6818877,1.6521505,1.5156579,1.5437815,1.9640621,1.470196,1.81171,1.2621661,1.9433359,1.4427549,2.0874841,6.260016e-07,3.91251e-08,1.956255e-08,-2.4453188e-09,1.956255e-08,4.8906377e-09,-4.8906377e-09,-4.8906377e-09,0.0,2.4453188e-09,9.781275e-09,-2.4453188e-09,4.8906377e-09,-6.113297e-09,0.0,-4.8906377e-09,0.0,0.0,1.4671913e-08,-4.8906377e-09,11.104984,5.429567,2.5024023,2.1480744,2.1141071,1.5717378,1.3323747,1.1985266,1.1545389,1.0787019,1.1200173,0.86195105,1.0029901,1.076681,0.7632759,0.8979345,0.885636,0.9637905,0.9644851,1.113292
982_Negative_female_34.wav,0.2633396,0.2895538,0.14364727,0.06542063,0.030380087,-0.003927242,-0.0007438586,0.017547304,-0.0014433898,-0.0006166503,0.047891352,0.057232145,0.021722054,0.01485072,0.02234918,0.019952575,0.041802373,0.06273871,0.031314936,-0.005659717,21.263977,7.3811083,5.083647,3.027547,4.6565013,2.9762619,2.0645258,1.7295593,1.9761996,1.7762551,1.5259733,2.1113558,1.5419797,1.2834493,0.97173053,1.3473413,1.1556833,1.0133882,1.4694384,1.01105,-0.27549043,-0.28544492,-0.13379118,-0.103689626,-0.10326342,-0.046262622,0.0008547842,0.009437073,0.024344768,0.03442248,-8.9686044e-05,-0.03572827,-0.004697942,0.05190823,0.057859015,0.04011196,0.044039987,0.040303513,0.013132128,-0.010607061,11.607512,5.260903,2.3756456,2.3993437,3.1528132,1.4375137,1.2411788,1.3302631,1.3078743,1.1947712,1.1064559,1.186112,0.8616917,0.91608775,0.71122193,0.78977484,0.7229822,0.7443777,1.0258359,0.7011138
983_Negative_male_50.wav,-2.2706531e-07,1.1353266e-08,2.8383164e-08,7.568844e-09,-7.568844e-09,3.784422e-09,7.568844e-09,-1.4191582e-09,-9.461055e-09,3.784422e-09,-9.461055e-10,-9.461055e-10,-2.6017901e-09,2.8383165e-09,-4.257475e-09,3.784422e-09,-1.892211e-09,9.461055e-10,4.7305276e-10,0.0,21.730164,5.2900558,6.937924,3.865138,3.2053208,3.431407,1.9423839,1.6025767,1.624175,1.4593937,1.2651784,1.8956753,1.3579441,1.4138755,1.2151899,1.5814842,0.93171436,1.3723266,1.0598058,1.301359,6.0550754e-08,1.892211e-09,-1.1353266e-08,-1.892211e-08,-3.784422e-09,-7.095791e-09,7.568844e-09,-2.6017901e-09,-3.784422e-09,9.461055e-10,-4.494001e-09,-9.461055e-10,1.4191582e-09,-4.257475e-09,1.4191582e-09,-1.892211e-09,-9.461055e-10,-9.461055e-10,-1.4191582e-09,-1.892211e-09,9.610673,2.4182374,2.6212654,2.0572357,1.478193,1.6523544,0.995869,0.84902567,1.0561737,1.0150993,0.8809072,1.1059943,0.7700034,0.8528466,0.7440264,0.8524433,0.63157177,0.71891797,0.6422926,0.7060197
984_Negative_male_25.wav,-0.16277051,-0.016510483,0.063139424,-0.01698698,-0.045933414,-0.006445913,0.013777942,0.020946842,0.022662612,-0.033945326,0.03097594,0.028979031,-0.05721769,-0.03678943,0.030776693,0.001693813,-0.01830179,0.030550865,0.008929497,-0.0009815498,36.86399,5.975307,5.1356583,4.6233053,2.7108965,2.3762417,2.0795076,1.9645007,2.188882,1.8962497,1.9583249,2.091401,2.047391,2.1006465,2.1514227,1.1352657,1.2754035,1.3788946,1.5703471,1.4798089,0.023411928,-0.026640017,-0.06305618,-0.015709888,0.03484133,0.016634062,-0.017201792,-0.016823078,-0.01024941,-0.0074443375,-0.019398568,-0.008723298,0.015485022,0.020889288,0.0065689594,0.0023147531,0.0074073393,0.0017806155,0.0027638958,0.0054579843,16.959974,3.6491456,2.5280476,2.501965,2.0148625,1.5632926,1.3607864,1.2008816,1.3153652,1.2920791,1.2413665,1.2171695,1.1911743,1.1415367,1.119371,0.696734,0.92973936,0.77779126,1.0534261,0.92723614
985_Negative_male_26.wav,0.009629037,0.10037278,0.1968313,0.19360583,0.12708169,0.016867016,-0.018481826,0.013326127,0.045956377,0.09870144,0.094592,0.019704996,-0.038439367,-0.059047475,-0.031777494,0.018544054,0.017148778,-0.027367832,-0.043042418,-0.019112956,15.030299,5.6225724,5.881983,2.934758,2.4859095,2.7976465,1.9624791,1.799717,2.9563763,2.0317135,1.3048296,1.799714,1.1946048,1.2575675,1.7211365,1.5096264,1.1667793,1.1494925,1.5235649,1.1914485,-0.088145666,-0.04065722,0.008577433,-0.004860536,0.015574252,-0.024894046,-0.012977505,0.019979872,-0.014685075,0.0047919545,0.0026291816,-0.03453382,-0.005057749,4.2750045e-05,-0.02197514,-0.012396512,-0.014694795,-0.009412298,0.013005948,0.017001683,6.673418,2.681599,2.691371,1.717111,1.4733617,1.4089887,1.0895694,0.9779374,1.2978804,1.0098377,0.758521,0.96030504,0.8070185,0.826878,1.0817058,0.8187982,0.82147324,0.7468194,0.8264962,0.76370823
